id,open_for_business,city,state,wifi,drive_thru,door_dash,email,phone_number,fax_number,location_map_address,location_map_lat,location_map_lng,address_one,address_two,zip_code,near_by,hours_monday_open,hours_monday_close,hours_tuesday_open,hours_tuesday_close,hours_wednesday_open,hours_wednesday_close,hours_thursday_open,hours_thursday_close,hours_friday_open,hours_friday_close,hours_saturday_open,hours_saturday_close,hours_sunday_open,hours_sunday_close
273b68f6-c341-43a5-b62e-fd89b32389df,False,Watervliet,MI,True,True,True,store860@unclejoescoffee.com,,,604 S Main Street Watervliet MI 49098,42.1810736,-86.2622331,604 S Main Street,,49098,Watervliet; 604 S Main Street,,,,,,,,,,,,,,
6768c3e1-51f2-4e3c-8191-05aa0b47cf0c,True,Dorr,MI,True,True,True,store875@unclejoescoffee.com,6163599098,,1631 142nd Ave Dorr MI 49323,42.7250550,-85.7053446,1631 142nd Ave,,49323,Dorr; 1631 142nd Ave,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
3d16b8eb-65e1-4fc4-bb34-d8a484c206ea,True,Waterford Twp,MI,True,True,True,store876@unclejoescoffee.com,2486183115,,4795 Dixie Hwy Waterford Twp MI 48329,42.6890885,-83.3850528,4795 Dixie Hwy,,48329,Waterford Twp; 4795 Dixie Hwy,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
ae423a52-bd6b-4ce3-993e-ab56e25e7149,False,Lincoln Park,MI,True,True,True,store873@unclejoescoffee.com,,,3461 Fort Street Lincoln Park MI 48146,42.2349556,-83.1797418,3461 Fort Street,,48146,Lincoln Park; 3461 Fort Street,,,,,,,,,,,,,,
92080ab9-4906-4ff9-8a83-e0809b9f61f5,True,Cincinnati,OH,True,True,True,store1046@unclejoescoffee.com,5133512739,,7008 Reading Rd. Cincinnati OH 45237,39.1876885,-84.4640777,7008 Reading Rd.,,45237,7008 Reading Rd.; Cincinnati,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
456c4a69-209e-4868-9356-6065b9c64a32,False,Fayetteville,NC,True,True,True,store827@unclejoescoffee.com,,,"180 Andrews Rd, Fayetteville NC 28311",35.1583840,-78.8724330,"180 Andrews Rd,",,28311,Fayetteville;180 Andrews Rd.,,,,,,,,,,,,,,
39d048c9-7155-4695-9179-2982a92e508c,True,Buchanan,MI,True,True,True,store861@unclejoescoffee.com,,,411 N Redbud Trail Buchanan MI 49107,41.8321022,-86.3584073,411 N Redbud Trail,,49107,Buchanan; 411 N Redbud Trail,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
844d2479-8383-4edc-a0f5-7694f574e32f,True,Mishawaka,IN,True,True,True,store880@unclejoescoffee.com,5742177625,,213 McKinley Avenue Mishawaka IN 46545,41.6801690,-86.1790302,213 McKinley Avenue,,46545,Mishawaka; 213 McKinley Avenue,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
5daabfce-6cba-4612-95b8-ad562f4eaf6a,False,Des Plaines,IL,True,True,True,store814@unclejoescoffee.com,,,1177 South Lee St Des Plaines IL 60016,42.0332895,-87.8943540,1177 South Lee St,,60016,Des Plaines; 1177 South Lee Street,,,,,,,,,,,,,,
deba6069-9330-42db-8718-a84bbafd4752,True,Sandusky,OH,True,True,True,store801@unclejoescoffee.com,4195021283,,922 W. Perkins Ave. Sandusky OH 44870,41.4326737,-82.6854991,922 W. Perkins Ave.,,44870,Sandusky; 922 W. Perkins Ave.,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
b3f01c8e-7b5e-4e0f-a37f-d3713ff28183,False,Liberty Township,OH,True,True,True,store1024@unclejoescoffee.com,,,7206-7240 Towne Center Drive Liberty Township OH 45069,39.3717953,-84.3861622,7206-7240 Towne Center Drive,,45069,,,,,,,,,,,,,,,
3063dc94-ce0c-4e5c-9028-249c8b5566ac,True,Cuyahoga Falls,OH,True,True,True,store721@unclejoescoffee.com,3308356866,,3464 Hudson Dr Cuyahoga Falls OH 44221,41.1628145,-81.4777394,3464 Hudson Dr,,44221,"Cuyahoga Falls, 3464 Hudson Dr",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
57d78b18-e435-4270-b4df-8a90cda8516a,False,Palos Hills,IL,True,True,True,store1042@unclejoescoffee.com,,,10300 S Harlem Ave Palos Hills IL 60465,41.7040554,-87.7983696,10300 S Harlem Ave,,60465,Palos Hills; 10300 S Harlem Ave,,,,,,,,,,,,,,
9ffcb56c-c1e1-4828-913e-43c860b2bd55,True,Defiance,OH,True,True,True,store1039@unclejoescoffee.com,4195765088,,1936 East Second Street Defiance OH 43512,41.2829933,-84.3252380,1936 East Second Street,,43512,Defiance County; 1936 East Second Street,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
e2b89543-e75b-4b6e-b3de-2a9f4739bcc6,False,Pikeville,NC,True,True,True,store804@unclejoescoffee.com,,,114 Goldsboro Street Pikeville NC 27863,35.4973393,-77.9813381,114 Goldsboro Street,,27863,Wayne County; 114 Goldsboro Street,,,,,,,,,,,,,,
3d4b4fae-3d5f-4b6d-bd11-6767ab59bd1b,True,Ashland,OH,True,True,True,store1020@unclejoescoffee.com,4192891472,,1617 Claremont Avenue Ashland OH 44805,40.8528512,-82.3366266,1617 Claremont Avenue,,44805,Ashland County; 1617 Claremont Avenue,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,1900
99a46682-7217-4fc8-9da5-00fb1fe652be,True,Walker,MI,True,True,True,store1004@unclejoescoffee.com,,,3360 Walker Avenue Walker MI 49544,43.0252057,-85.7272876,3360 Walker Avenue,,49544,Walker; 3360 Walker Avenue,500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,600,2000
3193ba94-113e-4653-923c-9eafa0cd0670,False,Ortonville,MI,True,True,True,store826@unclejoescoffee.com,,,2041 S Ortonville Rd Ortonville MI 48462,42.8228175,-83.4396159,2041 S Ortonville Rd,,48462,Oakland County; 2041 S Ortonville Rd,,,,,,,,,,,,,,
0bf65b2f-b0f5-455f-a17a-4dfccd1675b1,True,Cold Spring,KY,True,True,True,store857@unclejoescoffee.com,8594410671,,64 Martha Layne Collins Blvd Cold Spring KY 41076,39.0269857,-84.4526657,64 Martha Layne Collins Blvd,,41076,Cold Spring; 64 Martha Layne Collins Blvd,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
bef57851-4fd8-4a8a-a26d-42328baf4000,True,Cadillac,MI,True,True,True,store854@unclejoescoffee.com,2314446166,,201 Teri-Dee Blvd Unit D Cadillac MI 49601,44.2512445,-85.3631410,201 Teri-Dee Blvd,Unit D,49601,Cadillac; 201 Teri-Dee Blvd Unit D,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,1900
10371d88-a490-4ad3-b895-de195a5025d5,True,Jacksonville,FL,True,True,True,store724@unclejoescoffee.com,9045754921,,8587 Beach Boulevard Jacksonville FL 32216,30.2878443,-81.5673977,8587 Beach Boulevard,,32216,Jacksonville; 8587 Beach Boulevard,530,2000,530,2000,530,2000,530,2000,530,2000,530,2000,700,2000
7ddd7946-1d32-4dd0-b3fc-81c86f22b81b,True,North Ridgeville,OH,True,True,True,store715@unclejoescoffee.com,4402818923,,35065 Center Ridge Road North Ridgeville OH 44039,41.3924095,-82.0070345,35065 Center Ridge Road,,44039,North Ridgeville; 35065 Center Ridge Road,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2000
faa564b3-faaf-4fb6-bb5a-75bc978c1d07,True,Batavia,OH,True,True,True,store819@unclejoescoffee.com,5137180070,,1030 Hospital Dr. Batavia OH 45103,39.0815373,-84.1489401,1030 Hospital Dr.,,45103,Batavia; 1030 Hospital Dr.,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
4f89bb4e-63a7-4f30-beab-9f0c48560a8d,True,North Canton,OH,True,True,True,store1030@unclejoescoffee.com,2343470839,,4537 Everhard Rd NW North Canton OH 44718,40.8584776,-81.4344867,4537 Everhard Rd NW,,44718,North Canton; 4537 Everhard Rd NW,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
31d172eb-e4bd-4a5b-8e3d-22ca49b48848,False,Hebron,KY,True,True,True,store1580@unclejoescoffee.com,8593349149,,2111 N Bend Rd Unit 107 Hebron KY 41048,,,2111 N Bend Rd,Unit 107,41048,"Hebron, KY; N Bend Rd north of I-275",,,,,,,,,,,,,,
a09b73b1-2986-4758-abf4-451f4306cacd,True,Rockford,MI,True,True,True,store817@unclejoescoffee.com,6164393012,,11858 Northland Drive NE Rockford MI 49341,43.1801770,-85.5493450,11858 Northland Drive NE,,49341,Rockford; 11858 Northland Drive NE,500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,700,1900
27d76946-cb23-41dc-861d-75f6c050e6fe,True,Cincinnati,OH,True,True,True,store1005@unclejoescoffee.com,5133890032,,6321 Glenway Ave. Cincinnati OH 45211,39.1550690,-84.6282030,6321 Glenway Ave.,,45211,Cincinnati; 6321 Glenway Ave,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
aa39ffcc-ce34-41ea-a512-51107f2bc13e,True,LaPorte,IN,True,True,True,store882@unclejoescoffee.com,2193805318,,1222 W state road 2 LaPorte IN 46350,41.6004661,-86.7329539,1222 W state road 2,,46350,LaPorte; 1222 W state road 2,530,2000,530,2000,530,2000,530,2000,530,2000,600,2000,600,2000
07946543-7f71-48b6-ac23-120e2f3d5d17,True,Canton,OH,True,True,True,store832@unclejoescoffee.com,3305460005,,4015 Hills and Dales Rd. NW Canton OH 44708,40.8330650,-81.4198990,4015 Hills and Dales Rd. NW,,44708,Canton; 4015 Hills and Dales Rd NW,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
9c64c688-9100-442d-b82c-46f7e70581cf,True,Plymouth,IN,True,True,True,store809@unclejoescoffee.com,5745402064,,558 Columbus Drive Plymouth IN 46563,41.3440944,-86.2965600,558 Columbus Drive,,46563,Plymouth; 558 Columbus Drive,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000
25a06dac-2977-4554-adb1-0833336cf21d,True,Newport,KY,True,True,True,store836@unclejoescoffee.com,8592611853,,1811 Monmouth Street Newport KY 41071,39.0804850,-84.4811828,1811 Monmouth Street,,41071,Newport; 1811 Monmouth Street,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
07038490-aaaf-4600-b40a-20311a36e8e2,True,Dowagiac,MI,True,True,True,store783@unclejoescoffee.com,2694629226,,202 W Prairie Ronde St Dowagiac MI 49047,41.9913705,-86.1087931,202 W Prairie Ronde St,,49047,Dowagiac; 202 W Prairie Ronde St,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
1ce42ee2-714d-4b59-9d4a-9e8246d2fa82,True,St. John,IN,True,True,True,store1006@unclejoescoffee.com,2195580145,,9151 Wicker Ave. St. John IN 46373,41.4520841,-87.4688868,9151 Wicker Ave.,,46373,St. John; 9151 Wicker Ave.,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
9c262a51-9a57-4e17-8230-1a5623e32b52,True,Plymouth,WI,True,True,True,store894@unclejoescoffee.com,9208386998,,465 Walton Drive Plymouth WI 53073,43.7509782,-87.9433250,465 Walton Drive,,53073,"Plymouth, WI; 465 Walton Drive",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
4ef56c49-3003-4443-88d7-5a88d4c0a5ef,True,Indianapolis,IN,True,True,True,store643@unclejoescoffee.com,3178557730,,"7829 Sunnyside Road, Suite C Indianapolis IN 46236",39.8970141,-85.9756364,"7829 Sunnyside Road, Suite C",,46236,"Indianapolis; 7829 Sunnyside Road, Suite C",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
7d246df0-08c7-485a-af8c-b1542c7d45c4,True,Harrisonburg,VA,True,True,True,store878@unclejoescoffee.com,5404423087,,1925 Stone Spring Road Harrisonburg VA 22801,38.4048434,-78.8668829,1925 Stone Spring Road,,22801,Harrisonburg; 1925 Stone Spring Road,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
9b99e22f-ee04-42cc-aea5-a79a5b60edc2,True,Lexington,SC,True,True,True,store812@unclejoescoffee.com,8037852444,,1430 Two Notch Rd Lexington SC 29073,33.9538446,-81.2325325,1430 Two Notch Rd,,29073,Lexington; 1430 Two Notch Rd,500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,600,2000
750df9f2-0513-425c-aa47-bc9b431caaec,True,Wickliffe,OH,True,True,True,store1015@unclejoescoffee.com,4408334044,,28940 Euclid Ave Wickliffe OH 44092,41.6017465,-81.4787552,28940 Euclid Ave,,44092,Wickliffe; 28940 Euclid Ave,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
93a7473e-b697-4a01-81fb-65ac60957719,True,Highland,IN,True,True,True,store768@unclejoescoffee.com,2192372602,,8359 Indianapolis Blvd Suite 12 Highland IN 46322,41.5597753,-87.4708833,8359 Indianapolis Blvd,Suite 12,46322,Highland; 8359 Indianapolis Blvd Suite 12,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
2926a988-6749-4bd9-bbd8-39b3556589a1,False,Manchester,MI,True,True,True,store896@unclejoescoffee.com,,,327 W Main St Manchester MI 48158,42.1477019,-84.0433195,327 W Main St,,48158,Manchester St between Macomb St and Union St,,,,,,,,,,,,,,
d6010a6a-9442-404a-80c0-89263af59993,True,Manistee,MI,True,True,True,store693@unclejoescoffee.com,2312991122,,15 Caberfae Hwy Manistee MI 49660,44.2683993,-86.2940474,15 Caberfae Hwy,,49660,Manistee; BCubed in Meijer Parking Lot off M-55,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
b639c034-3cfd-43c3-80e2-b79540920d99,True,Hemlock,MI,True,True,True,store886@unclejoescoffee.com,9893010690,,199 E Saginaw St. Hemlock MI 48626,43.4144209,-84.2264636,199 E Saginaw St.,,48626,Hemlock; 199 E Saginaw St.,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
568c2fe4-9115-4b25-911c-7d4d4d3be365,True,Appleton,WI,True,True,True,store764@unclejoescoffee.com,9203649318,,N162 Eisenhower Drive Suite 100 Appleton WI 54915,44.2461072,-88.3458665,N162 Eisenhower Drive,Suite 100,54915,Appleton; Eisenhower Drive just south of Springfield Drive,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
305ebaac-8ac0-4180-8852-2d0ec383236c,True,Dayton,OH,True,True,True,store874@unclejoescoffee.com,9372506029,,3821 Cloud Park Dr Dayton OH 45424,39.8184365,-84.1250986,3821 Cloud Park Dr,,45424,Dayton; 3821 Cloud Park Dr,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
d8b59d2b-c059-45a8-b8f9-2d52507d1589,False,Berrien Springs,MI,True,True,True,store782@unclejoescoffee.com,,,201 W Mars St Suite A Berrien Springs MI 49103,41.9471844,-86.3396961,201 W Mars St,Suite A,49103,Berrien Springs; 201 W Mars St,,,,,,,,,,,,,,
51eefef7-101d-486f-b575-8be75411a328,True,Roseville,MI,True,True,True,store734@unclejoescoffee.com,5865330442,,30760 Little Mack Ave. Roseville MI 48066,42.5222413,-82.9088263,30760 Little Mack Ave.,,48066,BCubed at Little Mack and 13 mile,530,2000,530,2000,530,2000,530,2000,530,2000,600,2000,630,2000
e65c50a9-29ca-4166-a940-11a675e8c7a9,True,Kalkaska,MI,True,True,True,store781@unclejoescoffee.com,2313846105,,556 S Cedar St Kalkaska MI 49646,44.7271633,-85.1816721,556 S Cedar St,,49646,Kalkaska; 556 S Cedar St,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
a87c273f-7a53-4b9d-8620-f135ebb82bef,True,Charlevoix,MI,True,True,True,store808@unclejoescoffee.com,2314373227,,1418 Bridge St Suite A Charlevoix MI 49720,45.3050465,-85.2590004,1418 Bridge St,Suite A,49720,Charlevoix MI; 1418 Bridge St,500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,700,2000
4685c1c6-40fc-4b32-a194-5ab061f87753,True,Batesburg,SC,True,True,True,store898@unclejoescoffee.com,,,"134 E Columbia Ave., Batesburg SC 29070",33.9114040,-81.5251635,"134 E Columbia Ave.,",,29070,Lexington South Carolina,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
4e07d8ca-5c12-4b9c-946e-85f7215d8da4,False,West Allis,WI,True,True,True,store822@unclejoescoffee.com,,,10284 W National Ave. West Allis WI 53227,42.9956954,-88.0442046,10284 W National Ave.,,53227,West Allis; 10284 W National Ave.,,,,,,,,,,,,,,
88fe6c0e-baa2-484d-9c85-7a4c6a2dd352,True,Grand Rapids,MI,True,True,True,store824@unclejoescoffee.com,6163446950,,3516 Division Ave S Grand Rapids MI 49548,42.9002998,-85.6649978,3516 Division Ave S,,49548,Corner of 35th St SE and Division Ave S,530,1900,530,1900,530,1900,530,1900,530,1900,600,1900,700,1900
99c40991-da13-4ee6-a068-88334715fcf6,True,Cincinnati,OH,True,True,True,store748@unclejoescoffee.com,5134494846,,888A Eastgate N Dr Cincinnati OH 45245,39.0979071,-84.2637847,888A Eastgate N Dr,,45245,Eastgate; Next to Meijer - 888A Eastgate N. Dr.,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
1b13ad40-10fb-42c2-93fa-0e0618b7c83f,False,Cudahy,WI,True,True,True,store750@unclejoescoffee.com,,,5861 S Packard Ave Cudahy WI 53110,,,5861 S Packard Ave,,53110,,,,,,,,,,,,,,,
26566e07-83d8-45e7-a62f-9423aef944cc,True,Cedar Lake,IN,True,True,True,store890@unclejoescoffee.com,2192355157,,9751 Lincoln Plaza Way Cedar Lake IN 46303,41.3767749,-87.4546695,9751 Lincoln Plaza Way,,46303,"Cedar Lake, IN; 9751 Lincoln Plaza Way",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
0fa4da18-01b8-4a16-980b-0560fa24f25e,True,Painesville,OH,True,True,True,store872@unclejoescoffee.com,4407548119,,2555 N Ridge Road Painesville OH 44077,41.7620770,-81.1884980,2555 N Ridge Road,,44077,Painesville; 2555 N Ridge Road,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
045ba4a4-76d0-4bb6-b7b2-543abfde7000,True,Hilliard,OH,True,True,True,store718@unclejoescoffee.com,6147101023,,1750 Hilliard Rome Road Hilliard OH 43026,39.9867875,-83.1511485,1750 Hilliard Rome Road,,43026,1750 Hilliard Rome Road; Hilliard,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
882e4cb4-40ee-42da-8cc7-5047b2713810,True,Traverse City,MI,True,True,True,store714@unclejoescoffee.com,2312524149,,1100 W South Airport Road Traverse City MI 49686,44.7337780,-85.5970282,1100 W South Airport Road,,49686,Traverse City; 1100 W South Airport Road,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
7884e36d-b6cf-45a9-a1c0-23fda545106c,True,Sanford,MI,True,True,True,store769@unclejoescoffee.com,9896874167,,31 W Saginaw Rd Sanford MI 48657,43.6677345,-84.3705008,31 W Saginaw Rd,,48657,31 W Saginaw Rd; Sanford,530,2000,530,2000,530,2000,530,2000,530,2100,530,2100,600,2000
ce55da1c-d17a-400c-895e-adf2b8cc8d9b,True,Raleigh,NC,True,True,True,store870@unclejoescoffee.com,9193018581,,4208 Pleasant Valley Road Raleigh NC 27612,35.8597895,-78.7057675,4208 Pleasant Valley Road,,27612,Raleigh; 4208 Pleasant Valley Road,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
55b38a32-05f7-43e3-be34-78395d3c105f,True,Clare,MI,True,True,True,store705@unclejoescoffee.com,9894246244,,10459 South Clare Avenue Clare MI 48617,43.8382276,-84.7682114,10459 South Clare Avenue,,48617,Clare; 10459 South Clare Avenue,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2100
c96f0904-5076-4ba8-bebf-eb0cd3137b6d,True,Fairfield Township,OH,True,True,True,store865@unclejoescoffee.com,5137370131,,2874 Joseph Dr. Fairfield Township OH 45011,39.3901532,-84.5163186,2874 Joseph Dr.,,45011,Fairfield Twp; 2874 Joseph Dr.,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
d0073ab5-20f5-41fe-b2e7-32537676a552,True,Hamilton,OH,True,True,True,store863@unclejoescoffee.com,5137957300,,1440 Haldimand Avenue Hamilton OH 45013,39.4144365,-84.5821332,1440 Haldimand Avenue,,45013,"Hamilton West, OH ; Haldimand and Main St",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
dd553568-2603-4e8d-b4cd-e00f8849f24d,True,Sheboygan,WI,True,True,True,store707@unclejoescoffee.com,9207820346,,4035 WI-42 Sheboygan WI 53083,43.7884983,-87.7562120,4035 WI-42,,53083,Sheboygan; WI-42 East of I-43,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
3763b689-e9f8-4fe6-b124-a6cf59b50722,True,Meridian,ID,True,True,True,store679@unclejoescoffee.com,2085792369,,4744 N Park Crossing Ave Meridian ID 83646,43.6480721,-116.3760337,4744 N Park Crossing Ave,,83646,"Meridian, ID; Corner of N Park Crossing and East McMillan Road",600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1800
63439e79-9648-4f42-b291-8972ea95dec7,True,Middlebury,IN,True,True,True,store610@unclejoescoffee.com,2695352278,,107 Crystal Heights Blvd Middlebury IN 46540,41.6526528,-85.7027823,107 Crystal Heights Blvd,,46540,"Next to the Hampton Inn, Near 13 and 20 Interchange",500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,700,2000
96478438-8093-4fdb-a1b6-1cc76c82413c,True,Frankenmuth,MI,True,True,True,store845@unclejoescoffee.com,9892628378,,235 N Main St Frankenmuth MI 48734,43.3374076,-83.7376151,235 N Main St,,48734,Frankenmuth; 235 N Main St,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
fadccba3-18b8-42c0-a189-36aafbfa0102,True,Shorewood,IL,True,True,True,store828@unclejoescoffee.com,7792349592,,1015 Brook Forest Ave Shorewood IL 60404,41.5411447,-88.2004413,1015 Brook Forest Ave,,60404,Shorewood; 1015 Brook Forest Ave,500,1900,500,1900,500,1900,500,1900,500,1900,600,1900,700,1900
0c036757-6a64-427b-bd5d-d1b1809071b6,True,Cordova,TN,True,True,True,store733@unclejoescoffee.com,9012077951,,200 South Germantown Parkway Suite 101 Cordova TN 38018,35.1256368,-89.7973677,200 South Germantown Parkway,Suite 101,38018,Germantown Parkway and Smythe Farm Rd,600,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1800
734d1ef4-6d28-4043-90c9-0050d50937fe,True,Flint,MI,True,True,True,store731@unclejoescoffee.com,8102834934,,2410 W. Hill Rd Flint MI 48507,42.9439768,-83.7274819,2410 W. Hill Rd,,48507,Flint; 2410 W Hill Rd,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000,700,2000
befdfa50-e40b-4e64-bd97-afcc83912f30,True,South Haven,MI,True,True,True,store713@unclejoescoffee.com,2697677389,,515 Williams St Unit 21 South Haven MI 49090,42.4047692,-86.2744597,515 Williams St,Unit 21,49090,South Haven; 515 Williams St Unit 21,700,1900,700,1900,700,1900,700,1900,700,1900,700,1900,700,1900
fba86829-ba9b-4912-b821-a3c681b35068,False,Valparaiso,IN,True,True,True,store786@unclejoescoffee.com,,,2020 Laporte Ave Valparaiso IN 46383,41.4660545,-87.0354498,2020 Laporte Ave,,46383,Near intersection of Sturdy Road and Laporte Ave,,,,,,,,,,,,,,
dc1c8676-58a6-4f99-b222-cab765f1bc4b,True,St Bernard,OH,True,True,True,store864@unclejoescoffee.com,5139182326,,4921 Vine St St Bernard OH 45217,39.1694338,-84.4983957,4921 Vine St,,45217,in St Bernard Square Shopping Center,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
6523dc2b-b748-450a-8ee5-54dac88231a1,True,Hart,MI,True,True,True,store816@unclejoescoffee.com,2313018067,,4220 West Polk Rd Hart MI 49420,43.6895677,-86.3835624,4220 West Polk Rd,,49420,Polk Road attached to JH Family Stores,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
589fe96c-35f4-40fb-91c5-09219e4fed8f,True,Battle Creek,MI,True,True,True,store800@unclejoescoffee.com,2692820451,,30 Hill Brady Rd Battle Creek MI 49037,42.3357736,-85.2744905,30 Hill Brady Rd,,49037,Corner of Dickman and Hill Brady Rd,430,2100,430,2100,430,2100,430,2100,430,2100,430,1800,600,1800
b237b566-7d4b-4212-ab63-94f06b3d2346,True,Indianapolis,IN,True,True,True,store1143@unclejoescoffee.com,3176690051,,4735 E 96th Street Suite D Indianapolis IN 46240,39.9263452,-86.0891541,4735 E 96th Street,Suite D,46240,"Indianapolis, IN; E 96th Street near Keystone",600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
09aefe8c-fb81-4713-b208-83c849d81af5,True,Michigan City,IN,True,True,True,store842@unclejoescoffee.com,2198099912,,3401 Franklin St Michigan City IN 46360,41.6915518,-86.8942428,3401 Franklin St,,46360,Michigan City; 3401 Franklin St,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
625b07ba-8a93-49b4-bca3-c991e9cb8d2f,True,Newaygo,MI,True,True,True,store692@unclejoescoffee.com,2314526713,,176 W River Valley Drive Newaygo MI 49337,43.4052964,-85.7982715,176 W River Valley Drive,,49337,Between W River Valley Drive and 82nd Street,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
fa08263b-6000-443e-a0f2-0caa00a3f4b5,True,Sterling Heights,MI,True,True,True,store676@unclejoescoffee.com,,,34255 Schoenherr Sterling Heights MI 48312,42.5468570,-82.9903730,34255 Schoenherr,,48312,"Sterling Heights, MI; Schoenherr Rd South of 15 Mile",500,2000,500,2000,500,2000,500,2000,500,2000,600,2000,600,2000
80ee84ba-1e2c-4a34-9810-337541b6a161,True,Auburn Hills,MI,True,True,True,store847@unclejoescoffee.com,9472327095,,4000 Baldwin Rd Store Number K600 Auburn Hills MI 48326,42.7027241,-83.2994261,4000 Baldwin Rd,Store Number K600,48326,Inside Great Lakes Crossing Mall,900,2000,900,2000,900,2000,900,2000,900,2100,900,2100,1000,1800
d60f5642-c8a4-48d9-9979-ea4ce6d106fb,True,Novi,MI,True,True,True,store704@unclejoescoffee.com,9472331056,,27500 Novi Rd Store Number K105 Novi MI 48377,42.4923278,-83.4707205,27500 Novi Rd,Store Number K105,48377,Inside 12 Oaks Mall,900,2000,900,2000,900,2000,900,2000,900,2100,900,2100,1000,1800
c4c26d84-0b74-4e87-a45e-a60f40bc7d2c,True,Holland,MI,True,True,True,store830@unclejoescoffee.com,6163442383,,12719 Riley St Suite 5 Holland MI 49424,42.8275096,-86.0966763,12719 Riley St,Suite 5,49424,Riley St near Habitat for Humanity,600,2100,600,2100,600,2100,600,2100,600,2100,600,2100,700,2000
52176b43-cdd5-4879-8eb5-7a0ffdf6ae1b,True,Bridgman,MI,True,True,True,store778@unclejoescoffee.com,2699301162,,10500 Red Arrow HWY Bridgman MI 49106,41.9283082,-86.5732136,10500 Red Arrow HWY,,49106,Bridgman; on Red Arrow Hwy near I-94 interchange,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
7411af33-9944-4efb-a9ac-af8027596de6,True,Cincinnati,OH,True,True,True,store740@unclejoescoffee.com,5138276002,,4916 Barrow Avenue Cincinnati OH 45209,39.1631910,-84.4200420,4916 Barrow Avenue,,45209,4916 Barrow Avenue; Cincinnati,600,2000,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000
